HELLO,0.0,0.0,0.0,-0.15045897662639618,-0.0801849216222763,-0.05441490188241005,-0.293296217918396,-0.22027765214443207,-0.07988385111093521,-0.4117717742919922,-0.32559290528297424,-0.10369990020990372,-0.5110518336296082,-0.35098370909690857,-0.12768879532814026,-0.18482333421707153,-0.5028776526451111,-0.028049364686012268,-0.24061013758182526,-0.6927236318588257,-0.05814807116985321,-0.2775985598564148,-0.8064253330230713,-0.08615881204605103,-0.3067914545536041,-0.9050863981246948,-0.11035428941249847,-0.08701891452074051,-0.5392722487449646,-0.035963963717222214,-0.09602142870426178,-0.7589021921157837,-0.06190081313252449,-0.10501030832529068,-0.8913055062294006,-0.08840978145599365,-0.11420532315969467,-1.0,-0.11076734960079193,0.007514754310250282,-0.5291205644607544,-0.05421010032296181,0.02865133248269558,-0.7369142770767212,-0.09627973288297653,0.03464477136731148,-0.8638666272163391,-0.12830160558223724,0.03433658927679062,-0.9712169170379639,-0.1502765268087387,0.09672722965478897,-0.4827404022216797,-0.07761766761541367,0.16860726475715637,-0.6382182836532593,-0.12010688334703445,0.2139889895915985,-0.7460765838623047,-0.14309702813625336,0.25116223096847534,-0.8443918824195862,-0.1588977426290512
HELLO,0.0,0.0,0.0,-0.15270566940307617,-0.0858137235045433,-0.05127384886145592,-0.29552772641181946,-0.22793951630592346,-0.07526490837335587,-0.41350045800209045,-0.33347296714782715,-0.09874393045902252,-0.5132868885993958,-0.35491517186164856,-0.12265732139348984,-0.1854434758424759,-0.508201003074646,-0.023345354944467545,-0.24227765202522278,-0.6968808174133301,-0.053669512271881104,-0.28065699338912964,-0.8112441897392273,-0.08237943798303604,-0.3112427592277527,-0.9109482765197754,-0.10708655416965485,-0.08931998163461685,-0.5448147654533386,-0.03253300115466118,-0.09919854253530502,-0.7647894620895386,-0.05811994522809982,-0.10700800269842148,-0.8940072655677795,-0.08395727723836899,-0.11603546887636185,-1.0,-0.10535246133804321,0.0039038006216287613,-0.5351624488830566,-0.052121058106422424,0.018451791256666183,-0.7417873740196228,-0.09306223690509796,0.0234106183052063,-0.8679966330528259,-0.12387032806873322,0.022262172773480415,-0.9728412628173828,-0.1448649913072586,0.09260284900665283,-0.48972830176353455,-0.07691008597612381,0.16129516065120697,-0.6432667374610901,-0.1180802583694458,0.2071867734193802,-0.7484462857246399,-0.13997714221477509,0.2448371946811676,-0.8413865566253662,-0.15487144887447357
HELLO,0.0,0.0,0.0,-0.15302787721157074,-0.09108695387840271,-0.04520532116293907,-0.2957974076271057,-0.2340155988931656,-0.06727273017168045,-0.41226527094841003,-0.33349668979644775,-0.09001125395298004,-0.5055071115493774,-0.34230342507362366,-0.113923080265522,-0.18583810329437256,-0.5041795969009399,-0.019107114523649216,-0.23465393483638763,-0.6970707774162292,-0.050130780786275864,-0.269256055355072,-0.8118723034858704,-0.07917341589927673,-0.29863619804382324,-0.9053040146827698,-0.10327848792076111,-0.08859565854072571,-0.5373075604438782,-0.031162314116954803,-0.09341155737638474,-0.7617329359054565,-0.05835007131099701,-0.10151739418506622,-0.894764244556427,-0.08506965637207031,-0.1110084056854248,-1.0,-0.10686667263507843,0.00431010453030467,-0.5296577215194702,-0.05323486402630806,0.018363360315561295,-0.7426352500915527,-0.09462476521730423,0.020924292504787445,-0.8693053126335144,-0.12602517008781433,0.020189065486192703,-0.970837414264679,-0.14750634133815765,0.09315571933984756,-0.4865369498729706,-0.07994688302278519,0.15986914932727814,-0.6408684253692627,-0.12105275690555573,0.20592305064201355,-0.7441326379776001,-0.14300678670406342,0.24459388852119446,-0.8322868347167969,-0.15808826684951782
HELLO,0.0,0.0,0.0,-0.1569889485836029,-0.07919547706842422,-0.049792978912591934,-0.3052464425563812,-0.20513664186000824,-0.07492953538894653,-0.42453262209892273,-0.29626360535621643,-0.0994374230504036,-0.5197871923446655,-0.3137305676937103,-0.12442972511053085,-0.2142147719860077,-0.4958347976207733,-0.022824810817837715,-0.2742525339126587,-0.6806137561798096,-0.050591178238391876,-0.3086341917514801,-0.7952302098274231,-0.07818365842103958,-0.3343145251274109,-0.8911877274513245,-0.10212915390729904,-0.1158442273736,-0.5397615432739258,-0.03306544944643974,-0.13163423538208008,-0.7640767097473145,-0.055928412824869156,-0.14061149954795837,-0.8969860076904297,-0.08135353028774261,-0.15050993859767914,-1.0,-0.10308053344488144,-0.018233371898531914,-0.5378647446632385,-0.05338161066174507,-0.015191614627838135,-0.7459484338760376,-0.09016755223274231,-0.017430420964956284,-0.8727266788482666,-0.12147551029920578,-0.022336361929774284,-0.975121021270752,-0.144034281373024,0.07547367364168167,-0.49772465229034424,-0.07872620224952698,0.13172581791877747,-0.6535996198654175,-0.11635371297597885,0.1744547188282013,-0.759812593460083,-0.13728995621204376,0.21060089766979218,-0.8492976427078247,-0.15228354930877686
HELLO,0.0,0.0,0.0,-0.16112279891967773,-0.08867736905813217,-0.05236707627773285,-0.2958454489707947,-0.22871831059455872,-0.0784301608800888,-0.41266483068466187,-0.3366854190826416,-0.1046191081404686,-0.5200626254081726,-0.34752005338668823,-0.13211855292320251,-0.1715804636478424,-0.5015257000923157,-0.023655535653233528,-0.22407130897045135,-0.693966805934906,-0.055892713367938995,-0.255449503660202,-0.8107691407203674,-0.08555306494235992,-0.2775556147098541,-0.9129583835601807,-0.11033961921930313,-0.07106995582580566,-0.5324805974960327,-0.033290427178144455,-0.07251156866550446,-0.7585500478744507,-0.05931781977415085,-0.07563724368810654,-0.8885790109634399,-0.08586890250444412,-0.07815967500209808,-1.0,-0.10791514813899994,0.023807408288121223,-0.5172424912452698,-0.05303303152322769,0.04756312444806099,-0.7313992381095886,-0.09427724778652191,0.05709834024310112,-0.8561826348304749,-0.12391524761915207,0.06276941299438477,-0.9601017832756042,-0.14424586296081543,0.11293050646781921,-0.4628213942050934,-0.0777701735496521,0.18587997555732727,-0.6146559715270996,-0.11705917865037918,0.232833594083786,-0.7169457077980042,-0.13518288731575012,0.27185478806495667,-0.8078042268753052,-0.14754249155521393
HELLO,0.0,0.0,0.0,-0.15966053307056427,-0.10428626090288162,-0.04886975884437561,-0.30339065194129944,-0.23591656982898712,-0.07931827008724213,-0.42793378233909607,-0.31794649362564087,-0.11082734912633896,-0.5253252387046814,-0.32538488507270813,-0.14352908730506897,-0.19008882343769073,-0.5116751194000244,-0.02562638558447361,-0.24438108503818512,-0.6984631419181824,-0.0654028058052063,-0.2785317003726959,-0.8118289113044739,-0.10165160149335861,-0.30375897884368896,-0.9065641164779663,-0.12973548471927643,-0.09493663161993027,-0.548742949962616,-0.03999597579240799,-0.10781946778297424,-0.7671124935150146,-0.07422835379838943,-0.1161898672580719,-0.8978390693664551,-0.10466516762971878,-0.12296856939792633,-1.0,-0.12784457206726074,0.00029671209631487727,-0.540187418460846,-0.06486422568559647,0.007551539223641157,-0.7505194544792175,-0.10939569026231766,0.0060522351413965225,-0.8759548664093018,-0.13864107429981232,0.0038397833704948425,-0.9753674268722534,-0.1576848328113556,0.09175151586532593,-0.4899585545063019,-0.09502363950014114,0.1577107012271881,-0.6471747756004333,-0.13678757846355438,0.20338188111782074,-0.7598459124565125,-0.15583598613739014,0.2417842149734497,-0.8561736345291138,-0.1678650975227356
HELLO,0.0,0.0,0.0,-0.15788647532463074,-0.09422682970762253,-0.04955113306641579,-0.30589187145233154,-0.2310401052236557,-0.07725989818572998,-0.43020039796829224,-0.3262293338775635,-0.1058015450835228,-0.5331409573554993,-0.33445823192596436,-0.1348005086183548,-0.2032504677772522,-0.5009773373603821,-0.02769348956644535,-0.26020827889442444,-0.6897157430648804,-0.06772641837596893,-0.30105167627334595,-0.7958589792251587,-0.10218892246484756,-0.3352729380130768,-0.8879969120025635,-0.12871290743350983,-0.10814695060253143,-0.5429440140724182,-0.0401223823428154,-0.12240128964185715,-0.7643710374832153,-0.0718090832233429,-0.1296113282442093,-0.894996166229248,-0.09940079599618912,-0.13577653467655182,-1.0,-0.12081338465213776,-0.012652244418859482,-0.5373573303222656,-0.06303057074546814,-0.0035131163895130157,-0.7448581457138062,-0.10642615705728531,0.00289182853884995,-0.8661372065544128,-0.1341325342655182,0.005300738848745823,-0.9626328945159912,-0.15176621079444885,0.08309097588062286,-0.4922756850719452,-0.09147905558347702,0.1483924686908722,-0.6433966755867004,-0.13179056346416473,0.19249840080738068,-0.7478483319282532,-0.15007153153419495,0.2279321253299713,-0.836759090423584,-0.16133636236190796
HELLO,0.0,0.0,0.0,-0.15962906181812286,-0.09300670772790909,-0.046970922499895096,-0.3035237491130829,-0.23118223249912262,-0.07024087756872177,-0.4204718768596649,-0.3338973820209503,-0.09428629279136658,-0.5207610726356506,-0.35244399309158325,-0.11889587342739105,-0.19025975465774536,-0.5039984583854675,-0.021182658150792122,-0.2379874736070633,-0.6969653964042664,-0.05421676114201546,-0.2720649242401123,-0.8083935379981995,-0.08492708206176758,-0.2999863922595978,-0.9059067368507385,-0.11069990694522858,-0.09386903047561646,-0.5386843681335449,-0.032629646360874176,-0.10250672698020935,-0.7580835223197937,-0.06065510958433151,-0.10908687859773636,-0.8884283304214478,-0.08854471892118454,-0.11630424857139587,-1.0,-0.11198186129331589,-0.0010439016623422503,-0.5306901931762695,-0.054082319140434265,0.014520774595439434,-0.7373998761177063,-0.09604343771934509,0.017359541729092598,-0.8583119511604309,-0.12635262310504913,0.014149287715554237,-0.9593510627746582,-0.14739792048931122,0.08973865211009979,-0.48398128151893616,-0.0804051086306572,0.1588830202817917,-0.6342031955718994,-0.12203564494848251,0.2024657428264618,-0.7376887798309326,-0.143418550491333,0.23616081476211548,-0.8297255039215088,-0.15803174674510956
HELLO,0.0,0.0,0.0,-0.15537866950035095,-0.07973193377256393,-0.0543101504445076,-0.30168071389198303,-0.21353945136070251,-0.07916003465652466,-0.42012980580329895,-0.3161875009536743,-0.10232441872358322,-0.5156536102294922,-0.3362499177455902,-0.12560023367404938,-0.1935875415802002,-0.49862995743751526,-0.025240739807486534,-0.2503880560398102,-0.6841575503349304,-0.0573587529361248,-0.28798848390579224,-0.7974138855934143,-0.08703339099884033,-0.31893131136894226,-0.8941644430160522,-0.11149359494447708,-0.09706790000200272,-0.535380482673645,-0.03268979862332344,-0.1063501164317131,-0.7582950592041016,-0.060405198484659195,-0.11692491173744202,-0.8919306397438049,-0.0867752954363823,-0.12934105098247528,-1.0,-0.107863649725914,-0.004483128432184458,-0.5282900929450989,-0.05094011500477791,0.006155777256935835,-0.7330971360206604,-0.09365814924240112,0.0038762062322348356,-0.8580848574638367,-0.12407117336988449,-0.002450475236400962,-0.9620511531829834,-0.1438191682100296,0.08464359492063522,-0.4864650070667267,-0.0746837630867958,0.1491798609495163,-0.6419016718864441,-0.11660069972276688,0.19227184355258942,-0.7488012909889221,-0.13847099244594574,0.22813771665096283,-0.8432136178016663,-0.15285523235797882
HELLO,0.0,0.0,0.0,-0.1526562124490738,-0.07703647762537003,-0.05187707394361496,-0.29630783200263977,-0.20986829698085785,-0.07682185620069504,-0.41406524181365967,-0.31706109642982483,-0.1015985906124115,-0.5154888033866882,-0.3441717326641083,-0.12654994428157806,-0.1866946816444397,-0.5010327696800232,-0.023715641349554062,-0.2483331710100174,-0.6857120990753174,-0.05339926853775978,-0.2839268445968628,-0.7982606291770935,-0.08163099735975266,-0.3087496757507324,-0.8986619710922241,-0.10619696229696274,-0.091119684278965,-0.5417701601982117,-0.0326695442199707,-0.09996793419122696,-0.7600326538085938,-0.057242728769779205,-0.10539593547582626,-0.8913742303848267,-0.08238998055458069,-0.11034897714853287,-1.0,-0.10375581681728363,0.0026300554163753986,-0.5338062644004822,-0.052070703357458115,0.02008219063282013,-0.7351846098899841,-0.09319354593753815,0.02240619622170925,-0.8513633608818054,-0.12366094440221786,0.019530417397618294,-0.94945228099823,-0.14448417723178864,0.09228525310754776,-0.4867754578590393,-0.07666108012199402,0.16463208198547363,-0.6334693431854248,-0.11860907077789307,0.20964092016220093,-0.736836850643158,-0.14062458276748657,0.2462892085313797,-0.8312121033668518,-0.15548041462898254
HELLO,0.0,0.0,0.0,-0.15194828808307648,-0.07975254952907562,-0.048016902059316635,-0.2928473949432373,-0.22000208497047424,-0.06951452791690826,-0.40712952613830566,-0.3244345486164093,-0.09066271036863327,-0.5033078789710999,-0.3476733863353729,-0.11279232054948807,-0.1793992519378662,-0.5051609873771667,-0.021863607689738274,-0.23687465488910675,-0.6904816627502441,-0.05190226063132286,-0.27437928318977356,-0.8040042519569397,-0.07962434738874435,-0.30446985363960266,-0.8997058868408203,-0.10271424800157547,-0.08318044990301132,-0.5395179986953735,-0.032242551445961,-0.08855118602514267,-0.7647858262062073,-0.05829930678009987,-0.09895956516265869,-0.896939754486084,-0.08304525911808014,-0.11201111227273941,-1.0,-0.10240598022937775,0.008745856583118439,-0.5301210284233093,-0.05275212228298187,0.027382967993617058,-0.7350240349769592,-0.09436925500631332,0.029556870460510254,-0.8611922264099121,-0.12382426112890244,0.025180982425808907,-0.9653655290603638,-0.142657071352005,0.0950712040066719,-0.4849655330181122,-0.07811324298381805,0.16458623111248016,-0.6374640464782715,-0.11917009949684143,0.20789176225662231,-0.7436477541923523,-0.13996317982673645,0.24234841763973236,-0.8387027978897095,-0.15343192219734192
HELLO,0.0,0.0,0.0,-0.15065816044807434,-0.08085694164037704,-0.05096746236085892,-0.2923532724380493,-0.21989555656909943,-0.07575160264968872,-0.40690913796424866,-0.32634344696998596,-0.09974852949380875,-0.5034212470054626,-0.35159868001937866,-0.12427294999361038,-0.1782081574201584,-0.5058778524398804,-0.025051170960068703,-0.23793496191501617,-0.6897457242012024,-0.05585025995969772,-0.27629828453063965,-0.8038299679756165,-0.08434788882732391,-0.3057447373867035,-0.9013099670410156,-0.10805149376392365,-0.08302061259746552,-0.5413152575492859,-0.03437458723783493,-0.08897265046834946,-0.7628581523895264,-0.06069093570113182,-0.09984876215457916,-0.8944377303123474,-0.08571656048297882,-0.11323148012161255,-1.0,-0.10547100752592087,0.008709248155355453,-0.5312041640281677,-0.05399268865585327,0.025745872408151627,-0.7340143322944641,-0.09577687829732895,0.028421340510249138,-0.8583253026008606,-0.1256919801235199,0.02440771646797657,-0.9604395031929016,-0.14469501376152039,0.09497050940990448,-0.4859013855457306,-0.07869846373796463,0.1628710925579071,-0.6413710117340088,-0.11985816061496735,0.20679517090320587,-0.7479380369186401,-0.14102311432361603,0.24241690337657928,-0.8428835272789001,-0.15456488728523254
